REGION TYPE,REGION,YEAR,WEEK,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 25-49,AGE 25-64,AGE 5-24,AGE 50-64,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
States,Louisiana,2015,46,X,2.19967,X,X,X,X,X,X,1008,75,45825
States,Maine,2015,46,X,0.985137,X,X,X,X,X,X,57,28,5786
States,Maryland,2015,46,X,1.68539,X,X,X,X,X,X,132,30,7832
States,Massachusetts,2015,46,X,0.645367,X,X,X,X,X,X,162,44,25102
States,Michigan,2015,46,X,0.781501,X,X,X,X,X,X,170,65,21753
States,Minnesota,2015,46,X,1.49593,X,X,X,X,X,X,79,18,5281
States,Mississippi,2015,46,X,3.16855,X,X,X,X,X,X,598,52,18873
States,Missouri,2015,46,X,1.18776,X,X,X,X,X,X,99,20,8335
States,Montana,2015,46,X,0.0518135,X,X,X,X,X,X,2,9,3860
States,Nebraska,2015,46,X,0.921788,X,X,X,X,X,X,33,17,3580
States,Nevada,2015,46,X,0.49005,X,X,X,X,X,X,66,27,13468
States,New Hampshire,2015,46,X,0.279525,X,X,X,X,X,X,12,20,4293
States,New Jersey,2015,46,X,0.652884,X,X,X,X,X,X,30,15,4595
States,New Mexico,2015,46,X,1.46879,X,X,X,X,X,X,180,26,12255
States,New York,2015,46,X,1.18498,X,X,X,X,X,X,159,82,13418
States,North Carolina,2015,46,X,1.17183,X,X,X,X,X,X,211,55,18006
States,North Dakota,2015,46,X,0.342466,X,X,X,X,X,X,3,7,876
States,Ohio,2015,46,X,0.645642,X,X,X,X,X,X,130,71,20135
States,Oklahoma,2015,46,X,2.25944,X,X,X,X,X,X,143,25,6329
States,Oregon,2015,46,X,1.33049,X,X,X,X,X,X,75,21,5637
States,Pennsylvania,2015,46,X,1.55956,X,X,X,X,X,X,240,53,15389
States,Rhode Island,2015,46,X,0.186335,X,X,X,X,X,X,12,16,6440
States,South Carolina,2015,46,X,1.61504,X,X,X,X,X,X,73,11,4520
States,South Dakota,2015,46,X,1.05796,X,X,X,X,X,X,94,34,8885
States,Tennessee,2015,46,X,0.939368,X,X,X,X,X,X,110,57,11710
States,Texas,2015,46,X,3.96778,X,X,X,X,X,X,1266,123,31907
States,Utah,2015,46,X,1.60466,X,X,X,X,X,X,292,40,18197
States,Vermont,2015,46,X,0.764818,X,X,X,X,X,X,28,11,3661
States,Virginia,2015,46,X,1.90304,X,X,X,X,X,X,1695,128,89068
States,Washington,2015,46,X,0.402857,X,X,X,X,X,X,22,46,5461
States,West Virginia,2015,46,X,1.01986,X,X,X,X,X,X,189,51,18532
States,Wisconsin,2015,46,X,1.61699,X,X,X,X,X,X,115,23,7112
States,Wyoming,2015,46,X,0.429185,X,X,X,X,X,X,22,24,5126
States,Puerto Rico,2015,46,X,3.39426,X,X,X,X,X,X,156,8,4596
States,Virgin Islands,2015,46,X,0.911458,X,X,X,X,X,X,7,2,768
States,New York City,2015,46,X,1.68278,X,X,X,X,X,X,1673,80,99419
States,Alabama,2015,47,X,3.50323,X,X,X,X,X,X,255,26,7279
States,Alaska,2015,47,X,0.721154,X,X,X,X,X,X,6,6,832
States,Arizona,2015,47,X,1.88987,X,X,X,X,X,X,348,59,18414
States,Arkansas,2015,47,X,1.21043,X,X,X,X,X,X,39,15,3222
States,California,2015,47,X,2.39866,X,X,X,X,X,X,687,153,28641
States,Colorado,2015,47,X,0.659051,X,X,X,X,X,X,15,5,2276
States,Connecticut,2015,47,X,1.69643,X,X,X,X,X,X,38,16,2240
States,Delaware,2015,47,X,0.261292,X,X,X,X,X,X,7,15,2679
States,District of Columbia,2015,47,X,7.21118,X,X,X,X,X,X,98,2,1359
States,Florida,2015,47,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2015,47,X,1.55757,X,X,X,X,X,X,326,31,20930
States,Hawaii,2015,47,X,2.48344,X,X,X,X,X,X,30,16,1208
States,Idaho,2015,47,X,1.07204,X,X,X,X,X,X,25,9,2332
States,Illinois,2015,47,X,2.04812,X,X,X,X,X,X,830,78,40525
States,Indiana,2015,47,X,1.48581,X,X,X,X,X,X,56,31,3769
States,Iowa,2015,47,X,0.344531,X,X,X,X,X,X,4,8,1161
States,Kansas,2015,47,X,1.58172,X,X,X,X,X,X,90,35,5690
States,Kentucky,2015,47,X,0.58523,X,X,X,X,X,X,134,31,22897
States,Louisiana,2015,47,X,2.43487,X,X,X,X,X,X,1030,79,42302
States,Maine,2015,47,X,0.688249,X,X,X,X,X,X,27,28,3923
States,Maryland,2015,47,X,2.64002,X,X,X,X,X,X,140,30,5303
States,Massachusetts,2015,47,X,0.869205,X,X,X,X,X,X,147,42,16912
States,Michigan,2015,47,X,0.754856,X,X,X,X,X,X,143,68,18944
States,Minnesota,2015,47,X,1.94823,X,X,X,X,X,X,73,14,3747
States,Mississippi,2015,47,X,3.37755,X,X,X,X,X,X,578,53,17113
States,Missouri,2015,47,X,1.86682,X,X,X,X,X,X,97,18,5196
States,Montana,2015,47,X,0.195084,X,X,X,X,X,X,5,9,2563
States,Nebraska,2015,47,X,0.697293,X,X,X,X,X,X,17,17,2438
States,Nevada,2015,47,X,0.844991,X,X,X,X,X,X,90,28,10651
States,New Hampshire,2015,47,X,0.10772,X,X,X,X,X,X,3,20,2785
States,New Jersey,2015,47,X,0.672043,X,X,X,X,X,X,20,14,2976
States,New Mexico,2015,47,X,2.27843,X,X,X,X,X,X,227,27,9963
States,New York,2015,47,X,0.97867,X,X,X,X,X,X,78,83,7970
States,North Carolina,2015,47,X,1.56315,X,X,X,X,X,X,150,52,9596
States,North Dakota,2015,47,X,0,X,X,X,X,X,X,0,8,683
States,Ohio,2015,47,X,0.768743,X,X,X,X,X,X,97,71,12618
States,Oklahoma,2015,47,X,4.18859,X,X,X,X,X,X,199,27,4751
States,Oregon,2015,47,X,1.72911,X,X,X,X,X,X,48,14,2776
States,Pennsylvania,2015,47,X,1.97417,X,X,X,X,X,X,214,55,10840
States,Rhode Island,2015,47,X,0.213276,X,X,X,X,X,X,8,17,3751
States,South Carolina,2015,47,X,1.62472,X,X,X,X,X,X,51,12,3139
States,South Dakota,2015,47,X,1.50154,X,X,X,X,X,X,112,34,7459
States,Tennessee,2015,47,X,1.23581,X,X,X,X,X,X,86,53,6959
States,Texas,2015,47,X,4.81392,X,X,X,X,X,X,1071,122,22248
States,Utah,2015,47,X,2.05614,X,X,X,X,X,X,334,42,16244
States,Vermont,2015,47,X,1.22599,X,X,X,X,X,X,30,11,2447
States,Virginia,2015,47,X,2.17016,X,X,X,X,X,X,1824,129,84049
States,Washington,2015,47,X,0.261584,X,X,X,X,X,X,7,46,2676
States,West Virginia,2015,47,X,1.24273,X,X,X,X,X,X,173,52,13921
States,Wisconsin,2015,47,X,2.01622,X,X,X,X,X,X,92,23,4563
States,Wyoming,2015,47,X,0.708174,X,X,X,X,X,X,24,22,3389
States,Puerto Rico,2015,47,X,4.11695,X,X,X,X,X,X,207,9,5028
States,Virgin Islands,2015,47,X,0.67659,X,X,X,X,X,X,5,2,739
States,New York City,2015,47,X,1.78267,X,X,X,X,X,X,1619,80,90819
States,Alabama,2015,48,X,2.45363,X,X,X,X,X,X,295,27,12023
States,Alaska,2015,48,X,1.32114,X,X,X,X,X,X,13,6,984
States,Arizona,2015,48,X,2.40085,X,X,X,X,X,X,566,57,23575
States,Arkansas,2015,48,X,1.0763,X,X,X,X,X,X,56,15,5203
States,California,2015,48,X,2.02273,X,X,X,X,X,X,936,152,46274
States,Colorado,2015,48,X,0.515759,X,X,X,X,X,X,18,6,3490
States,Connecticut,2015,48,X,0.956304,X,X,X,X,X,X,65,23,6797
States,Delaware,2015,48,X,0.148588,X,X,X,X,X,X,6,17,4038
States,District of Columbia,2015,48,X,5.67077,X,X,X,X,X,X,175,2,3086
States,Florida,2015,48,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2015,48,X,1.11751,X,X,X,X,X,X,367,30,32841
States,Hawaii,2015,48,X,2.1764,X,X,X,X,X,X,38,15,1746
States,Idaho,2015,48,X,0.681431,X,X,X,X,X,X,20,9,2935
States,Illinois,2015,48,X,2.04212,X,X,X,X,X,X,1057,81,51760
States,Indiana,2015,48,X,0.891104,X,X,X,X,X,X,59,30,6621
States,Iowa,2015,48,X,0.399113,X,X,X,X,X,X,9,8,2255
States,Kansas,2015,48,X,1.41036,X,X,X,X,X,X,104,34,7374
States,Kentucky,2015,48,X,0.607979,X,X,X,X,X,X,169,37,27797
States,Louisiana,2015,48,X,2.28758,X,X,X,X,X,X,1015,80,44370
States,Maine,2015,48,X,1.06572,X,X,X,X,X,X,54,28,5067
States,Maryland,2015,48,X,2.11117,X,X,X,X,X,X,158,31,7484
States,Massachusetts,2015,48,X,0.793021,X,X,X,X,X,X,200,46,25220
States,Michigan,2015,48,X,0.653595,X,X,X,X,X,X,158,68,24174
States,Minnesota,2015,48,X,0.920578,X,X,X,X,X,X,51,17,5540
States,Mississippi,2015,48,X,3.32872,X,X,X,X,X,X,674,51,20248
States,Missouri,2015,48,X,1.20617,X,X,X,X,X,X,97,20,8042
States,Montana,2015,48,X,0.13031,X,X,X,X,X,X,5,10,3837
States,Nebraska,2015,48,X,0.350263,X,X,X,X,X,X,12,16,3426
States,Nevada,2015,48,X,0.721364,X,X,X,X,X,X,99,28,13724
States,New Hampshire,2015,48,X,0.463897,X,X,X,X,X,X,23,23,4958
States,New Jersey,2015,48,X,0.987224,X,X,X,X,X,X,68,15,6888
States,New Mexico,2015,48,X,1.29126,X,X,X,X,X,X,160,27,12391
States,New York,2015,48,X,1.1818,X,X,X,X,X,X,141,80,11931
States,North Carolina,2015,48,X,1.55678,X,X,X,X,X,X,268,53,17215
States,North Dakota,2015,48,X,0.335196,X,X,X,X,X,X,3,7,895
States,Ohio,2015,48,X,0.622169,X,X,X,X,X,X,125,72,20091
States,Oklahoma,2015,48,X,2.93651,X,X,X,X,X,X,185,27,6300
States,Oregon,2015,48,X,1.7094,X,X,X,X,X,X,80,16,4680
States,Pennsylvania,2015,48,X,1.56455,X,X,X,X,X,X,251,55,16043
States,Rhode Island,2015,48,X,0.209407,X,X,X,X,X,X,13,17,6208
States,South Carolina,2015,48,X,1.59563,X,X,X,X,X,X,73,12,4575
States,South Dakota,2015,48,X,1.21327,X,X,X,X,X,X,102,33,8407
States,Tennessee,2015,48,X,0.953007,X,X,X,X,X,X,87,50,9129
States,Texas,2015,48,X,4.43529,X,X,X,X,X,X,1411,122,31813
States,Utah,2015,48,X,1.29138,X,X,X,X,X,X,268,43,20753
States,Vermont,2015,48,X,1.30409,X,X,X,X,X,X,44,11,3374
States,Virginia,2015,48,X,2.07325,X,X,X,X,X,X,1945,133,93814
States,Washington,2015,48,X,0.285497,X,X,X,X,X,X,15,46,5254
States,West Virginia,2015,48,X,1.30868,X,X,X,X,X,X,235,52,17957
States,Wisconsin,2015,48,X,1.53918,X,X,X,X,X,X,99,24,6432
States,Wyoming,2015,48,X,0.625809,X,X,X,X,X,X,29,22,4634
States,Puerto Rico,2015,48,X,4.06746,X,X,X,X,X,X,205,9,5040
States,Virgin Islands,2015,48,X,1.30208,X,X,X,X,X,X,10,2,768
States,New York City,2015,48,X,2.05034,X,X,X,X,X,X,2135,90,104129
States,Alabama,2015,49,X,2.76306,X,X,X,X,X,X,339,26,12269
States,Alaska,2015,49,X,0.596421,X,X,X,X,X,X,6,6,1006
States,Arizona,2015,49,X,2.31562,X,X,X,X,X,X,503,56,21722
States,Arkansas,2015,49,X,1.32599,X,X,X,X,X,X,65,15,4902
States,California,2015,49,X,2.07101,X,X,X,X,X,X,938,152,45292
States,Colorado,2015,49,X,0.838355,X,X,X,X,X,X,32,6,3817
States,Connecticut,2015,49,X,1.7386,X,X,X,X,X,X,114,26,6557
States,Delaware,2015,49,X,0.148331,X,X,X,X,X,X,6,17,4045
States,District of Columbia,2015,49,X,6.5342,X,X,X,X,X,X,171,2,2617
States,Florida,2015,49,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2015,49,X,1.29957,X,X,X,X,X,X,406,29,31241
States,Hawaii,2015,49,X,1.8315,X,X,X,X,X,X,30,15,1638
States,Idaho,2015,49,X,0.43956,X,X,X,X,X,X,12,9,2730
States,Illinois,2015,49,X,2.16111,X,X,X,X,X,X,1119,81,51779
States,Indiana,2015,49,X,1.42664,X,X,X,X,X,X,95,30,6659
States,Iowa,2015,49,X,0.114112,X,X,X,X,X,X,3,10,2629
States,Kansas,2015,49,X,1.28025,X,X,X,X,X,X,91,34,7108
States,Kentucky,2015,49,X,0.535988,X,X,X,X,X,X,147,35,27426
States,Louisiana,2015,49,X,2.03417,X,X,X,X,X,X,924,74,45424
States,Maine,2015,49,X,0.960171,X,X,X,X,X,X,54,27,5624
States,Maryland,2015,49,X,1.91238,X,X,X,X,X,X,141,32,7373
States,Massachusetts,2015,49,X,0.811212,X,X,X,X,X,X,202,46,24901
States,Michigan,2015,49,X,0.731161,X,X,X,X,X,X,186,70,25439
States,Minnesota,2015,49,X,1.80049,X,X,X,X,X,X,111,17,6165
States,Mississippi,2015,49,X,3.09749,X,X,X,X,X,X,644,52,20791
States,Missouri,2015,49,X,1.16959,X,X,X,X,X,X,90,19,7695
States,Montana,2015,49,X,0.1321,X,X,X,X,X,X,5,9,3785
States,Nebraska,2015,49,X,0.833066,X,X,X,X,X,X,26,17,3121
States,Nevada,2015,49,X,0.96706,X,X,X,X,X,X,128,28,13236
States,New Hampshire,2015,49,X,0.464084,X,X,X,X,X,X,23,23,4956
States,New Jersey,2015,49,X,1.06728,X,X,X,X,X,X,79,16,7402
States,New Mexico,2015,49,X,1.7464,X,X,X,X,X,X,211,27,12082
States,New York,2015,49,X,1.51335,X,X,X,X,X,X,178,77,11762
States,North Carolina,2015,49,X,1.53713,X,X,X,X,X,X,213,49,13857
States,North Dakota,2015,49,X,0,X,X,X,X,X,X,0,7,871
States,Ohio,2015,49,X,0.904533,X,X,X,X,X,X,175,72,19347
States,Oklahoma,2015,49,X,2.80758,X,X,X,X,X,X,157,25,5592
States,Oregon,2015,49,X,0.831409,X,X,X,X,X,X,36,21,4330
States,Pennsylvania,2015,49,X,1.95162,X,X,X,X,X,X,284,55,14552
States,Rhode Island,2015,49,X,0.178629,X,X,X,X,X,X,11,17,6158
States,South Carolina,2015,49,X,0.713063,X,X,X,X,X,X,25,10,3506
States,South Dakota,2015,49,X,1.22345,X,X,X,X,X,X,110,34,8991
States,Tennessee,2015,49,X,1.47238,X,X,X,X,X,X,109,47,7403
States,Texas,2015,49,X,4.49576,X,X,X,X,X,X,1320,119,29361
States,Utah,2015,49,X,1.41706,X,X,X,X,X,X,285,44,20112
States,Vermont,2015,49,X,0.828984,X,X,X,X,X,X,27,11,3257
States,Virginia,2015,49,X,2.22075,X,X,X,X,X,X,2076,133,93482
States,Washington,2015,49,X,0.497696,X,X,X,X,X,X,27,45,5425
States,West Virginia,2015,49,X,1.27957,X,X,X,X,X,X,231,50,18053
States,Wisconsin,2015,49,X,1.25945,X,X,X,X,X,X,50,24,3970
States,Wyoming,2015,49,X,0.714905,X,X,X,X,X,X,33,21,4616
States,Puerto Rico,2015,49,X,4.92456,X,X,X,X,X,X,235,8,4772
States,Virgin Islands,2015,49,X,1.01781,X,X,X,X,X,X,8,2,786
States,New York City,2015,49,X,2.2349,X,X,X,X,X,X,2334,88,104434
States,Alabama,2015,50,X,3.1391,X,X,X,X,X,X,334,25,10640
States,Alaska,2015,50,X,0.226244,X,X,X,X,X,X,2,6,884
States,Arizona,2015,50,X,2.41173,X,X,X,X,X,X,472,52,19571
States,Arkansas,2015,50,X,1.29193,X,X,X,X,X,X,57,15,4412
States,California,2015,50,X,2.17017,X,X,X,X,X,X,856,149,39444
States,Colorado,2015,50,X,0.508187,X,X,X,X,X,X,18,5,3542
States,Connecticut,2015,50,X,1.97822,X,X,X,X,X,X,89,21,4499
States,Delaware,2015,50,X,0.144265,X,X,X,X,X,X,6,17,4159
States,District of Columbia,2015,50,X,6.71418,X,X,X,X,X,X,179,2,2666
States,Florida,2015,50,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2015,50,X,2.13077,X,X,X,X,X,X,729,30,34213
States,Hawaii,2015,50,X,2.04221,X,X,X,X,X,X,30,14,1469
States,Idaho,2015,50,X,0.958702,X,X,X,X,X,X,26,9,2712
States,Illinois,2015,50,X,2.16723,X,X,X,X,X,X,1008,79,46511
States,Indiana,2015,50,X,1.85714,X,X,X,X,X,X,104,30,5600
States,Iowa,2015,50,X,0.370542,X,X,X,X,X,X,8,10,2159
States,Kansas,2015,50,X,1.34895,X,X,X,X,X,X,91,34,6746
States,Kentucky,2015,50,X,0.612963,X,X,X,X,X,X,169,37,27571
States,Louisiana,2015,50,X,2.20889,X,X,X,X,X,X,946,72,42827
States,Maine,2015,50,X,0.898204,X,X,X,X,X,X,48,28,5344
States,Maryland,2015,50,X,2.28471,X,X,X,X,X,X,169,33,7397
States,Massachusetts,2015,50,X,0.791949,X,X,X,X,X,X,192,45,24244
States,Michigan,2015,50,X,0.905253,X,X,X,X,X,X,193,70,21320
States,Minnesota,2015,50,X,1.54377,X,X,X,X,X,X,85,18,5506
States,Mississippi,2015,50,X,3.18088,X,X,X,X,X,X,555,51,17448
States,Missouri,2015,50,X,1.75389,X,X,X,X,X,X,125,20,7127
States,Montana,2015,50,X,0.140895,X,X,X,X,X,X,4,8,2839
States,Nebraska,2015,50,X,0.545455,X,X,X,X,X,X,18,17,3300
States,Nevada,2015,50,X,1.04183,X,X,X,X,X,X,135,28,12958
States,New Hampshire,2015,50,X,0.400168,X,X,X,X,X,X,19,21,4748
States,New Jersey,2015,50,X,1.09957,X,X,X,X,X,X,72,15,6548
States,New Mexico,2015,50,X,1.86997,X,X,X,X,X,X,193,24,10321
States,New York,2015,50,X,1.25511,X,X,X,X,X,X,129,80,10278
States,North Carolina,2015,50,X,1.78543,X,X,X,X,X,X,221,48,12378
States,North Dakota,2015,50,X,0.752823,X,X,X,X,X,X,6,6,797
States,Ohio,2015,50,X,0.722748,X,X,X,X,X,X,133,71,18402
States,Oklahoma,2015,50,X,2.10428,X,X,X,X,X,X,113,24,5370
States,Oregon,2015,50,X,1.09102,X,X,X,X,X,X,35,14,3208
States,Pennsylvania,2015,50,X,2.21809,X,X,X,X,X,X,298,54,13435
States,Rhode Island,2015,50,X,0.210933,X,X,X,X,X,X,12,17,5689
States,South Carolina,2015,50,X,0.621302,X,X,X,X,X,X,21,10,3380
States,South Dakota,2015,50,X,1.36701,X,X,X,X,X,X,118,34,8632
States,Tennessee,2015,50,X,1.2089,X,X,X,X,X,X,100,50,8272
States,Texas,2015,50,X,4.67202,X,X,X,X,X,X,1391,121,29773
States,Utah,2015,50,X,1.80879,X,X,X,X,X,X,336,42,18576
States,Vermont,2015,50,X,1.29916,X,X,X,X,X,X,37,10,2848
States,Virginia,2015,50,X,2.36551,X,X,X,X,X,X,2189,131,92538
States,Washington,2015,50,X,0.391349,X,X,X,X,X,X,19,46,4855
States,West Virginia,2015,50,X,1.78188,X,X,X,X,X,X,324,51,18183
States,Wisconsin,2015,50,X,1.6161,X,X,X,X,X,X,106,24,6559
States,Wyoming,2015,50,X,0.665281,X,X,X,X,X,X,32,24,4810
States,Puerto Rico,2015,50,X,4.65538,X,X,X,X,X,X,231,9,4962
States,Virgin Islands,2015,50,X,1.24378,X,X,X,X,X,X,10,2,804
States,New York City,2015,50,X,2.35569,X,X,X,X,X,X,2467,91,104725
States,Alabama,2015,51,X,3.28583,X,X,X,X,X,X,249,26,7578
States,Alaska,2015,51,X,0.422535,X,X,X,X,X,X,3,5,710
States,Arizona,2015,51,X,3.08603,X,X,X,X,X,X,485,58,15716
States,Arkansas,2015,51,X,1.57804,X,X,X,X,X,X,46,14,2915
States,California,2015,51,X,2.91333,X,X,X,X,X,X,723,145,24817
States,Colorado,2015,51,X,0.786943,X,X,X,X,X,X,27,6,3431
States,Connecticut,2015,51,X,2.39398,X,X,X,X,X,X,35,18,1462
States,Delaware,2015,51,X,0,X,X,X,X,X,X,0,13,2047
States,District of Columbia,2015,51,X,9.51359,X,X,X,X,X,X,133,2,1398
States,Florida,2015,51,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2015,51,X,2.6336,X,X,X,X,X,X,756,29,28706
States,Hawaii,2015,51,X,1.5873,X,X,X,X,X,X,16,13,1008
States,Idaho,2015,51,X,0.441393,X,X,X,X,X,X,9,10,2039
States,Illinois,2015,51,X,2.6622,X,X,X,X,X,X,1041,77,39103
States,Indiana,2015,51,X,2.1843,X,X,X,X,X,X,64,31,2930
States,Iowa,2015,51,X,0.73193,X,X,X,X,X,X,8,10,1093
States,Kansas,2015,51,X,1.34755,X,X,X,X,X,X,67,34,4972
States,Kentucky,2015,51,X,0.639235,X,X,X,X,X,X,135,36,21119
States,Louisiana,2015,51,X,2.66484,X,X,X,X,X,X,1168,77,43830
States,Maine,2015,51,X,0.902171,X,X,X,X,X,X,32,27,3547
States,Maryland,2015,51,X,3.08793,X,X,X,X,X,X,151,32,4890
States,Massachusetts,2015,51,X,1.31384,X,X,X,X,X,X,204,41,15527
States,Michigan,2015,51,X,0.905545,X,X,X,X,X,X,130,68,14356
States,Minnesota,2015,51,X,2.84483,X,X,X,X,X,X,99,17,3480
States,Mississippi,2015,51,X,3.73491,X,X,X,X,X,X,625,49,16734
States,Missouri,2015,51,X,2.03742,X,X,X,X,X,X,98,19,4810
States,Montana,2015,51,X,0.239693,X,X,X,X,X,X,5,9,2086
States,Nebraska,2015,51,X,0.459982,X,X,X,X,X,X,10,17,2174
States,Nevada,2015,51,X,1.2116,X,X,X,X,X,X,127,29,10482
States,New Hampshire,2015,51,X,0.416934,X,X,X,X,X,X,13,21,3118
States,New Jersey,2015,51,X,1.17736,X,X,X,X,X,X,31,15,2633
States,New Mexico,2015,51,X,2.10199,X,X,X,X,X,X,169,23,8040
States,New York,2015,51,X,2.14651,X,X,X,X,X,X,126,80,5870
States,North Carolina,2015,51,X,2.76382,X,X,X,X,X,X,187,47,6766
States,North Dakota,2015,51,X,1.07198,X,X,X,X,X,X,7,6,653
States,Ohio,2015,51,X,0.975264,X,X,X,X,X,X,110,68,11279
States,Oklahoma,2015,51,X,3.46522,X,X,X,X,X,X,141,28,4069
States,Oregon,2015,51,X,0.936037,X,X,X,X,X,X,18,15,1923
States,Pennsylvania,2015,51,X,2.73918,X,X,X,X,X,X,207,50,7557
States,Rhode Island,2015,51,X,0.200334,X,X,X,X,X,X,6,17,2995
States,South Carolina,2015,51,X,0.515668,X,X,X,X,X,X,13,10,2521
States,South Dakota,2015,51,X,1.75747,X,X,X,X,X,X,120,34,6828
States,Tennessee,2015,51,X,1.22811,X,X,X,X,X,X,61,53,4967
States,Texas,2015,51,X,5.12797,X,X,X,X,X,X,1110,121,21646
States,Utah,2015,51,X,2.12355,X,X,X,X,X,X,330,42,15540
States,Vermont,2015,51,X,1.38272,X,X,X,X,X,X,28,10,2025
States,Virginia,2015,51,X,2.80804,X,X,X,X,X,X,2495,130,88852
States,Washington,2015,51,X,0.583745,X,X,X,X,X,X,13,46,2227
States,West Virginia,2015,51,X,1.52858,X,X,X,X,X,X,207,47,13542
States,Wisconsin,2015,51,X,1.89283,X,X,X,X,X,X,71,23,3751
States,Wyoming,2015,51,X,0.425791,X,X,X,X,X,X,14,22,3288
States,Puerto Rico,2015,51,X,4.9306,X,X,X,X,X,X,238,9,4827
States,Virgin Islands,2015,51,X,1.3245,X,X,X,X,X,X,10,2,755
States,New York City,2015,51,X,2.72745,X,X,X,X,X,X,2520,92,92394
States,Alabama,2015,52,X,2.88941,X,X,X,X,X,X,220,23,7614
States,Alaska,2015,52,X,0.356718,X,X,X,X,X,X,3,6,841
States,Arizona,2015,52,X,2.59408,X,X,X,X,X,X,395,50,15227
States,Arkansas,2015,52,X,1.34382,X,X,X,X,X,X,41,14,3051
States,California,2015,52,X,3.27722,X,X,X,X,X,X,806,139,24594
States,Colorado,2015,52,X,1.41364,X,X,X,X,X,X,23,4,1627
States,Connecticut,2015,52,X,2.95939,X,X,X,X,X,X,43,18,1453
States,Delaware,2015,52,X,0.202634,X,X,X,X,X,X,4,13,1974
States,District of Columbia,2015,52,X,8.20996,X,X,X,X,X,X,122,2,1486
States,Florida,2015,52,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2015,52,X,1.97743,X,X,X,X,X,X,687,31,34742
States,Hawaii,2015,52,X,2.1164,X,X,X,X,X,X,20,12,945
States,Idaho,2015,52,X,0.839944,X,X,X,X,X,X,18,9,2143
States,Illinois,2015,52,X,2.55183,X,X,X,X,X,X,1034,78,40520
States,Indiana,2015,52,X,2.54879,X,X,X,X,X,X,64,29,2511
States,Iowa,2015,52,X,1.30548,X,X,X,X,X,X,10,9,766
States,Kansas,2015,52,X,1.56353,X,X,X,X,X,X,71,33,4541
States,Kentucky,2015,52,X,0.590034,X,X,X,X,X,X,137,36,23219
States,Louisiana,2015,52,X,2.47861,X,X,X,X,X,X,1159,73,46760
States,Maine,2015,52,X,1.62022,X,X,X,X,X,X,50,26,3086
States,Maryland,2015,52,X,3.59815,X,X,X,X,X,X,202,32,5614
States,Massachusetts,2015,52,X,1.24224,X,X,X,X,X,X,192,43,15456
States,Michigan,2015,52,X,0.94131,X,X,X,X,X,X,149,68,15829
States,Minnesota,2015,52,X,1.93642,X,X,X,X,X,X,67,17,3460
States,Mississippi,2015,52,X,3.25682,X,X,X,X,X,X,620,50,19037
States,Missouri,2015,52,X,2.02099,X,X,X,X,X,X,104,20,5146
States,Montana,2015,52,X,0.27946,X,X,X,X,X,X,6,9,2147
States,Nebraska,2015,52,X,0.421151,X,X,X,X,X,X,9,17,2137
States,Nevada,2015,52,X,1.43746,X,X,X,X,X,X,164,29,11409
States,New Hampshire,2015,52,X,0.509404,X,X,X,X,X,X,13,19,2552
States,New Jersey,2015,52,X,1.40393,X,X,X,X,X,X,35,15,2493
States,New Mexico,2015,52,X,1.99108,X,X,X,X,X,X,183,23,9191
States,New York,2015,52,X,1.97842,X,X,X,X,X,X,99,78,5004
States,North Carolina,2015,52,X,2.62926,X,X,X,X,X,X,209,47,7949
States,North Dakota,2015,52,X,1.07383,X,X,X,X,X,X,8,6,745
States,Ohio,2015,52,X,0.925092,X,X,X,X,X,X,113,68,12215
States,Oklahoma,2015,52,X,3.75139,X,X,X,X,X,X,169,28,4505
States,Oregon,2015,52,X,0.932306,X,X,X,X,X,X,23,16,2467
States,Pennsylvania,2015,52,X,3.01098,X,X,X,X,X,X,288,54,9565
States,Rhode Island,2015,52,X,0.383543,X,X,X,X,X,X,11,17,2868
States,South Carolina,2015,52,X,0.649351,X,X,X,X,X,X,16,10,2464
States,South Dakota,2015,52,X,1.4567,X,X,X,X,X,X,108,34,7414
States,Tennessee,2015,52,X,1.15248,X,X,X,X,X,X,52,50,4512
States,Texas,2015,52,X,5.70737,X,X,X,X,X,X,1274,120,22322
States,Utah,2015,52,X,2.30778,X,X,X,X,X,X,422,43,18286
States,Vermont,2015,52,X,1.93258,X,X,X,X,X,X,43,10,2225
States,Virginia,2015,52,X,2.67095,X,X,X,X,X,X,2560,128,95846
States,Washington,2015,52,X,0.747384,X,X,X,X,X,X,20,46,2676
States,West Virginia,2015,52,X,1.65355,X,X,X,X,X,X,250,48,15119
States,Wisconsin,2015,52,X,1.79739,X,X,X,X,X,X,55,23,3060
States,Wyoming,2015,52,X,0.897868,X,X,X,X,X,X,32,23,3564
States,Puerto Rico,2015,52,X,4.91172,X,X,X,X,X,X,306,10,6230
States,Virgin Islands,2015,52,X,1.57767,X,X,X,X,X,X,13,2,824
States,New York City,2015,52,X,2.91514,X,X,X,X,X,X,2776,86,95227
